uuid,Members,Fully specified name:fr,Fully specified name:en,Short name:fr,Short name:en,Data class,Data type,_version:1,_order:860
8f1e34d5-efc8-459d-8323-fdf18bd694c1,,Pyramax 180/60Mg Cp B/9,Pyramax 180/60Mg Cp B/9,Pyramax 180/60Mg Cp B/9,Pyramax 180/60Mg Cp B/9,Drug,N/A,,
0338cca8-a0b5-428c-88bc-489d355e41b2,,Pyramax 60Mg/20Mg Sachet/1,Pyramax 60Mg/20Mg Sachet/1,Pyramax 60Mg/20Mg Sachet/1,Pyramax 60Mg/20Mg Sachet/1,Drug,N/A,,
45f18495-e676-460c-9367-ebd972512172,,Questran 4Gr Poudre B/50S,Questran 4Gr Powder B/50S,Questran 4Gr Poudre B/50S,Questran 4Gr Powder B/50S,Drug,N/A,,
01cd931f-4774-417c-b903-0aabcde75818,,"Quinimax  500Mg Inj , Amp","Quinimax 500Mg Inj, Amp","Quinimax  500Mg Inj , Amp","Quinimax 500Mg Inj, Amp",Drug,N/A,,
2b800f96-fa3a-453b-86c6-9ea7737c95a7,,"Quinimax 250Mg Inj, Amp","Quinimax 250Mg Inj, Amp","Quinimax 250Mg Inj, Amp","Quinimax 250Mg Inj, Amp",Drug,N/A,,
41d7378e-7574-4e28-aca7-32f0325967e4,,Quinimax Inj B/25,Quinimax Inj B/25,Quinimax Inj B/25,Quinimax Inj B/25,Drug,N/A,,
892268a4-1499-4142-ba19-72999cab4061,,Quinolox 200Mg B/20,Quinolox 200Mg B/20,Quinolox 200Mg B/20,Quinolox 200Mg B/20,Drug,N/A,,
d85af308-1dc4-448d-9d15-95c0c702b079,,Rabeloc 20Mg B/10,Rabeloc 20Mg B/10,Rabeloc 20Mg B/10,Rabeloc 20Mg B/10,Drug,N/A,,
72e5dba8-d68f-4e55-ad96-05b2a2900bc2,,Rabeloc 20Mg Cp B/10,Rabeloc 20Mg Cp B/10,Rabeloc 20Mg Cp B/10,Rabeloc 20Mg Cp B/10,Drug,N/A,,
716d233a-c242-4c44-8f66-6d3b88db44de,,Rabeloc 20Mg Inj B/1,Rabeloc 20Mg Inj B/1,Rabeloc 20Mg Inj B/1,Rabeloc 20Mg Inj B/1,Drug,N/A,,
dc9585e5-125b-41f4-ad4d-346f5d619fd2,,Rabeloc 20Mg Inj B/1,Rabeloc 20Mg Inj B/1,Rabeloc 20Mg Inj B/1,Rabeloc 20Mg Inj B/1,Drug,N/A,,
6880030e-79be-4f8d-9662-1b7c11c49e7e,,Rabeloc 20Mg Inj B/1,Rabeloc 20Mg Inj B/1,Rabeloc 20Mg Inj B/1,Rabeloc 20Mg Inj B/1,Drug,N/A,,
475ea353-5327-4a81-b323-6266870e9fa5,,Rabemac 20 Mg Cpr B/14,Rabemac 20 Mg Cpr B/14,Rabemac 20 Mg Cpr B/14,Rabemac 20 Mg Cpr B/14,Drug,N/A,,
b5b1f3d1-9c59-4549-91f3-e98bdea98c50,,Rachis Analgesie,Spine Analgesia,Rachis Analgesie,Spine Analgesia,Drug,N/A,,
e7ac730d-14a4-4a0b-b2f9-853adb11da05,,Radioselectan Uv 76% 20Ml B/,Radioselectan Uv 76% 20Ml B/,Radioselectan Uv 76% 20Ml B/,Radioselectan Uv 76% 20Ml B/,Drug,N/A,,
6458c328-ae4e-4b8d-80e2-4925c6641e38,,Ramithiazide 10/25Mg Cp B/30,Ramithiazide 10/25Mg Cp B/30,Ramithiazide 10/25Mg Cp B/30,Ramithiazide 10/25Mg Cp B/30,Drug,N/A,,
77caed4b-6485-4381-93ed-162820377bbf,,Ramizid 5Mg Cpr B/30,Ramizid 5Mg Cpr B/30,Ramizid 5Mg Cpr B/30,Ramizid 5Mg Cpr B/30,Drug,N/A,,
d0f18dc8-2e22-4cf5-b487-ceaa948fd559,,Ranferon 12 Caps B/30,Ranferon 12 Caps B/30,Ranferon 12 Caps B/30,Ranferon 12 Caps B/30,Drug,N/A,,
9850f087-bde3-460f-9e37-14a83f73a163,,Ranferon Gel B/100,Ranferon Gel B/100,Ranferon Gel B/100,Ranferon Gel B/100,Drug,N/A,,
7e062545-8c27-4911-8fe7-055dca762984,,Ranferon Plus Gelu B/30,Ranferon Plus Gelu B/30,Ranferon Plus Gelu B/30,Ranferon Plus Gelu B/30,Drug,N/A,,
2141dca7-9f2a-461c-9b88-8850b0dec2a1,,Ranferon-12 Sp 200Ml,Ranferon-12 Sp 200Ml,Ranferon-12 Sp 200Ml,Ranferon-12 Sp 200Ml,Drug,N/A,,
28dd93e9-34d7-4d31-9ec8-8d3fa8c5add8,,Ranferon-12 Sp F/200Ml,Ranferon-12 Sp F/200Ml,Ranferon-12 Sp F/200Ml,Ranferon-12 Sp F/200Ml,Drug,N/A,,
e5dffa21-2b61-4bf8-b9fa-a9a902f73d57,,Ranferon12 Gel B/30,Ranferon12 Gel B/30,Ranferon12 Gel B/30,Ranferon12 Gel B/30,Drug,N/A,,
b75c4505-9db7-4892-bf91-eb03f5ef5f83,,Rapiclav 1G Cp B/14,Rapiclav 1G Cp B/14,Rapiclav 1G Cp B/14,Rapiclav 1G Cp B/14,Drug,N/A,,
f2b4576b-4747-4da9-b5d7-a7e903fd0ebf,,Rapiclav 1G Cpr B/14,Rapiclav 1G Cpr B/14,Rapiclav 1G Cpr B/14,Rapiclav 1G Cpr B/14,Drug,N/A,,
157d913f-2aee-4cab-b9e2-5ba9f21edc9f,,Rapiclav 500 Cp B/21,Rapiclav 500 Cp B/21,Rapiclav 500 Cp B/21,Rapiclav 500 Cp B/21,Drug,N/A,,
ba76b653-d337-4809-85b2-1bc2f909dbfd,,Rapiclav 625 Cp 7 B/3,Rapiclav 625 Cp 7 B/3,Rapiclav 625 Cp 7 B/3,Rapiclav 625 Cp 7 B/3,Drug,N/A,,
de262015-0ba6-4147-9520-97fd584e9132,,Ray Ban 58043 T 44-16-126 Orange Noir,Ray Ban 58043 T 44-16-126 Orange Black,Ray Ban 58043 T 44-16-126 Orange Noir,Ray Ban 58043 T 44-16-126 Orange Black,Drug,N/A,,
cbd407af-5bee-48ce-ab91-8f37997945a2,,Ray Ban 8100 T 45-16-126 Bleu Ciel Vert,Ray Ban 8100 T 45-16-126 Sky Blue Green,Ray Ban 8100 T 45-16-126 Bleu Ciel Vert,Ray Ban 8100 T 45-16-126 Sky Blue Green,Drug,N/A,,
58ac8a13-5dc3-4f82-8907-9b586016599e,,Ray Ban 8100 T 45-16-126 Noir,Ray Ban 8100T 45-16-126 Black,Ray Ban 8100 T 45-16-126 Noir,Ray Ban 8100T 45-16-126 Black,Drug,N/A,,
e84c3493-e3bf-487c-b83a-f2ed49358606,,Ray Ban 8100 T 45-16-126 Noir Bleu,Ray Ban 8100 T 45-16-126 Black Blue,Ray Ban 8100 T 45-16-126 Noir Bleu,Ray Ban 8100 T 45-16-126 Black Blue,Drug,N/A,,
091ef245-56a6-4671-8a4a-1c924d4a2faa,,Recharge Endo Gia,Endo Gia Refill,Recharge Endo Gia,Endo Gia Refill,Drug,N/A,,
695025a5-90e8-4daf-a1ba-c0faa74f2a9a,,Recormon 2000 Ui B/6,Recormon 2000 Iu B/6,Recormon 2000 Ui B/6,Recormon 2000 Iu B/6,Drug,N/A,,
69e8d680-f587-47a1-8c84-18bdde92970d,,Redban,Redban,Redban,Redban,Drug,N/A,,
b1d6fb04-b295-4b55-99ff-0214e6f4175d,,Redon Dispositif 600Ml,Redon Device 600Ml,Redon Dispositif 600Ml,Redon Device 600Ml,Drug,N/A,,
6136310f-7bf0-4b40-a6cc-bf933bbdc55f,,Renerve P Gel B/30,Renerve P Gel B/30,Renerve P Gel B/30,Renerve P Gel B/30,Drug,N/A,,
6c819f14-1227-4790-ba8a-61df5f54ff0f,,Renerve Plus Bt Gel B/30,Renerve Plus Bt Gel B/30,Renerve Plus Bt Gel B/30,Renerve Plus Bt Gel B/30,Drug,N/A,,
77b5b577-3a7a-46e3-bd71-ff96dfa16a06,,Renerve Plus Gel B/30,Renerve Plus Gel B/30,Renerve Plus Gel B/30,Renerve Plus Gel B/30,Drug,N/A,,
f11de645-2f79-4878-aa7a-e6c599b40095,,Renerve Plus Gelu B/30,Renerve Plus Gel B/30,Renerve Plus Gelu B/30,Renerve Plus Gel B/30,Drug,N/A,,
54ca65c4-f91b-4da4-9e48-c95772b6457e,,Renutryl Lact F/375Ml,Renutryl Lact F/375Ml,Renutryl Lact F/375Ml,Renutryl Lact F/375Ml,Drug,N/A,,
39822e53-0c5c-498f-9291-8a7697d43bf6,,Restriva (Metamizole) Inj B/1,Restriva (Metamizole) Inj B/1,Restriva (Metamizole) Inj B/1,Restriva (Metamizole) Inj B/1,Drug,N/A,,
6e952873-6b61-4e5c-ba64-825ed19dba6a,,Reumoxicam 20Mg Suppo B/12,Reumoxicam 20Mg Suppo B/12,Reumoxicam 20Mg Suppo B/12,Reumoxicam 20Mg Suppo B/12,Drug,N/A,,
bc463abe-bc97-4ca4-908f-ede5e1a0bada,,Revelateur Auto 2*20L,Auto Developer 2*20L,Revelateur Auto 2*20L,Auto Developer 2*20L,Drug,N/A,,
7ca623cd-8d7c-401f-807d-a96b6758e29d,,Revelateur Auto Bidon /5L,Car Developer Can /5L,Revelateur Auto Bidon /5L,Car Developer Can /5L,Drug,N/A,,
2e0ae0a4-afbb-4500-801b-590c7c350836,,Revelateur Manuel B/5L,Manual Developer B/5L,Revelateur Manuel B/5L,Manual Developer B/5L,Drug,N/A,,
a41da182-1cda-4594-a500-a542bdb14c34,,Revital Gelule B/30,Revital Capsule B/30,Revital Gelule B/30,Revital Capsule B/30,Drug,N/A,,
1c613d50-a100-4c25-8b4f-96f9a63c04c1,,Revitalose Amp Buv B/10*2,Revitalose Amp Buv B/10*2,Revitalose Amp Buv B/10*2,Revitalose Amp Buv B/10*2,Drug,N/A,,
c6029940-a3a6-44bf-8919-c716390ce348,,Revitalose Ss Sol Buv Amp/5Ml B/20,Revitalose Ss Sol Buv Amp/5Ml B/20,Revitalose Ss Sol Buv Amp/5Ml B/20,Revitalose Ss Sol Buv Amp/5Ml B/20,Drug,N/A,,
a1db5744-1f18-4f92-8aff-bbcfd2c137e5,,Rhinofluimicil Gtte Nas F/10,Rhinofluimicil Gtte Nas F/10,Rhinofluimicil Gtte Nas F/10,Rhinofluimicil Gtte Nas F/10,Drug,N/A,,
2f7a0665-e0b1-4a47-9f8c-11633c6906b6,,Riabal 30Mg Cp B/20,Riabal 30Mg Cp B/20,Riabal 30Mg Cp B/20,Riabal 30Mg Cp B/20,Drug,N/A,,
e0fd2699-0915-43ca-a25a-10db499399fc,,Ribatran Comp B/20,Ribatran Comp B/20,Ribatran Comp B/20,Ribatran Comp B/20,Drug,N/A,,
ea2b33c6-bbd3-4f07-998e-377dfd53197b,,Ribatran Cp B/20,Ribatran Cp B/20,Ribatran Cp B/20,Ribatran Cp B/20,Drug,N/A,,
35004927-001d-4f8c-8d0b-6654a9ba56bc,,Ridmal 120/960Mg Cp B/3,Ridmal 120/960Mg Cp B/3,Ridmal 120/960Mg Cp B/3,Ridmal 120/960Mg Cp B/3,Drug,N/A,,
393f12bc-560f-4e20-99db-e059c8d4c26b,,Ridmal 40/320Mg Cp B/9,Ridmal 40/320Mg Cp B/9,Ridmal 40/320Mg Cp B/9,Ridmal 40/320Mg Cp B/9,Drug,N/A,,
04a3a462-626f-4ff3-bc4b-d4161105b08a,,Ridmal 40/320Mg Cpr B/9,Ridmal 40/320Mg Cpr B/9,Ridmal 40/320Mg Cpr B/9,Ridmal 40/320Mg Cpr B/9,Drug,N/A,,
48c796ca-8d9b-4540-81ee-fff9a2f0bf7d,,Ridmal 80/640Mg Cp B/3,Ridmal 80/640Mg Cp B/3,Ridmal 80/640Mg Cp B/3,Ridmal 80/640Mg Cp B/3,Drug,N/A,,
5613e69e-0eac-4432-a230-6c36a61d58ed,,Ridmal 80Mg/640Mg Cp B/6,Ridmal 80Mg/640Mg Cp B/6,Ridmal 80Mg/640Mg Cp B/6,Ridmal 80Mg/640Mg Cp B/6,Drug,N/A,,
e6d0cc04-fc0b-462d-b253-6fd4bd3e3434,,Rinialer 10Mg Cp,Rinialer 10Mg Cp,Rinialer 10Mg Cp,Rinialer 10Mg Cp,Drug,N/A,,
784c02a1-aa2c-4cfa-8556-8c6db5c9f50a,,Rinialer 10Mg Cpr B/20,Rinialer 10Mg Cpr B/20,Rinialer 10Mg Cpr B/20,Rinialer 10Mg Cpr B/20,Drug,N/A,,
341e0358-15f1-4210-912e-2c283b67f0c9,,Rinogrip Gr Sol Buv Ss Sach B/10,Rinogrip Gr Sol Buv Ss Sach B/10,Rinogrip Gr Sol Buv Ss Sach B/10,Rinogrip Gr Sol Buv Ss Sach B/10,Drug,N/A,,
50dbb573-bb77-41b5-8e1d-cfcdd6cc3689,,Rinogrip Sach B/10,Rinogrip Sach B/10,Rinogrip Sach B/10,Rinogrip Sach B/10,Drug,N/A,,
10d7d99a-d07a-4408-9839-24551dde1446,,Rinogrip Sachet B/10,Rinogrip Sachet B/10,Rinogrip Sachet B/10,Rinogrip Sachet B/10,Drug,N/A,,
e5e70c21-5c47-4269-bfd2-2c65da82f82f,,Ripaxil 750Mg B/1,Ripaxil 750Mg B/1,Ripaxil 750Mg B/1,Ripaxil 750Mg B/1,Drug,N/A,,
ac5fc1ab-35f3-4b05-8888-0b11272b46b4,,Risordan 20Mg,Risordan 20Mg,Risordan 20Mg,Risordan 20Mg,Drug,N/A,,
646e298b-23dd-4982-b8a5-134cb84ca6a4,,Rivaclox 250Mg Susp  Fl/100M,Rivaclox 250Mg Susp Fl/100M,Rivaclox 250Mg Susp  Fl/100M,Rivaclox 250Mg Susp Fl/100M,Drug,N/A,,
ca287703-08bb-4c47-b3e1-fd398a158e73,,Rivaclox 250Mg Susp F/100Ml,Rivaclox 250Mg Susp F/100Ml,Rivaclox 250Mg Susp F/100Ml,Rivaclox 250Mg Susp F/100Ml,Drug,N/A,,
a926efa5-39fe-4aed-afbf-7941c90a92f9,,Rivaclox 500Mg B/10,Rivaclox 500Mg B/10,Rivaclox 500Mg B/10,Rivaclox 500Mg B/10,Drug,N/A,,
c23c3bc7-feef-4232-b4b5-415bb3559acd,,Rivaclox 500Mg B/100,Rivaclox 500Mg B/100,Rivaclox 500Mg B/100,Rivaclox 500Mg B/100,Drug,N/A,,
14590906-bdec-4654-8eb6-af9bcc41445d,,Rivaclox 500Mg Gelule B/20,Rivaclox 500Mg Capsule B/20,Rivaclox 500Mg Gelule B/20,Rivaclox 500Mg Capsule B/20,Drug,N/A,,
054ebf08-fde9-4470-a237-defa13a95e77,,Rivamox 500Mg (Amoxicilline),Rivamox 500Mg (Amoxicillin),Rivamox 500Mg (Amoxicilline),Rivamox 500Mg (Amoxicillin),Drug,N/A,,
4fc4a9f1-250c-4f58-8b15-511480e4e325,,Rivaprazole 20Mg Comp B/14,Rivaprazole 20Mg Comp B/14,Rivaprazole 20Mg Comp B/14,Rivaprazole 20Mg Comp B/14,Drug,N/A,,
152dffb7-91af-4a2c-812b-d365544bf4cd,,Rivaxime 200Mg Gel B/5,Rivaxime 200Mg Gel B/5,Rivaxime 200Mg Gel B/5,Rivaxime 200Mg Gel B/5,Drug,N/A,,
07fae7fe-acd0-4e93-99b8-2d2154ca8d03,,Rivaxime Cefixime 200Mg Su,Rivaxime Cefixime 200Mg Su,Rivaxime Cefixime 200Mg Su,Rivaxime Cefixime 200Mg Su,Drug,N/A,,
788adf4b-41ee-4a80-8b1d-3cb94efb75b6,,Rivaxine 100Mg/100Ml Sp,Rivaxin 100Mg/100Ml Sp,Rivaxine 100Mg/100Ml Sp,Rivaxin 100Mg/100Ml Sp,Drug,N/A,,
e8edf923-ac2c-424a-801b-474fb45d169a,,Rivotril 2Mg Comp B/40 Afr,Rivotril 2Mg Comp B/40 Afr,Rivotril 2Mg Comp B/40 Afr,Rivotril 2Mg Comp B/40 Afr,Drug,N/A,,
6e237e06-a528-4cab-97b8-520e54c669c9,,Roberto,Roberto,Roberto,Roberto,Drug,N/A,,
e3b0177e-9079-4012-8242-37bc30ab5e53,,Robestar 10Mg Cpr B/30,Robestar 10Mg Cpr B/30,Robestar 10Mg Cpr B/30,Robestar 10Mg Cpr B/30,Drug,N/A,,
e7efac26-2e6e-43d9-bfd5-2478687f561d,,Robestar 5Mg Cp B/30,Robestar 5Mg Cp B/30,Robestar 5Mg Cp B/30,Robestar 5Mg Cp B/30,Drug,N/A,,
3033ccc3-cad4-4316-a14f-81a260c02bdd,,Robestar 5Mg Cp B/30,Robestar 5Mg Cp B/30,Robestar 5Mg Cp B/30,Robestar 5Mg Cp B/30,Drug,N/A,,
de0c57c8-7be0-4ddd-9949-088d00482708,,Robinet A 3 Voies  Piece,3 Way Valve Piece,Robinet A 3 Voies  Piece,3 Way Valve Piece,Drug,N/A,,
d2f99ad4-2aa2-47f4-9f7f-c770a7e1e547,,Rocephine 1G/10Ml Inj Iv B/1,Rocephine 1G/10Ml Inj Iv B/1,Rocephine 1G/10Ml Inj Iv B/1,Rocephine 1G/10Ml Inj Iv B/1,Drug,N/A,,
f80dc6f2-5a44-42cf-b337-ebbf390265ca,,Rocephine 2G Inj Iv B/1,Rocephine 2G Inj Iv B/1,Rocephine 2G Inj Iv B/1,Rocephine 2G Inj Iv B/1,Drug,N/A,,
ed3cf24e-67cf-470a-83bc-2bea23f45389,,Rocmaline Amp Buv 10Ml B/20,Rocmaline Amp Buv 10Ml B/20,Rocmaline Amp Buv 10Ml B/20,Rocmaline Amp Buv 10Ml B/20,Drug,N/A,,
a2a064a3-43f6-4479-9018-c93fdd074568,,Rocuronium 50Mg/5Ml Inj,Rocuronium 50Mg/5Ml Inj,Rocuronium 50Mg/5Ml Inj,Rocuronium 50Mg/5Ml Inj,Drug,N/A,,
edcbad74-e41e-402e-8748-8501cb4129ae,,Ronalin 2.5Mg B/30,Ronalin 2.5Mg B/30,Ronalin 2.5Mg B/30,Ronalin 2.5Mg B/30,Drug,N/A,,
a4f6a6bf-db73-4474-963d-d51d7194648a,,Rosuvastatin 10Mg Cp B/30,Rosuvastatin 10Mg Cp B/30,Rosuvastatin 10Mg Cp B/30,Rosuvastatin 10Mg Cp B/30,Drug,N/A,,
ce15245f-2f60-40f3-ac22-91bfdc7b940f,,Rosuvastatin 10Mg Cp B/30,Rosuvastatin 10Mg Cp B/30,Rosuvastatin 10Mg Cp B/30,Rosuvastatin 10Mg Cp B/30,Drug,N/A,,
0ab2a610-6a7b-4b8b-8030-5e0585fba6c9,,Rovamycine 1.5Mg B/16,Rovamycin 1.5Mg B/16,Rovamycine 1.5Mg B/16,Rovamycin 1.5Mg B/16,Drug,N/A,,
4ca28a02-acb1-4758-8ba9-2d5e0c6b707d,,Rovamycine 3Mui Cp B/10,Rovamycin 3Mui Cp B/10,Rovamycine 3Mui Cp B/10,Rovamycin 3Mui Cp B/10,Drug,N/A,,
f5d31ebf-e3f7-43b5-96ae-522592599052,,Roxyl 300Mg B/5,Roxyl 300Mg B/5,Roxyl 300Mg B/5,Roxyl 300Mg B/5,Drug,N/A,,
3facccb9-045f-4a0b-9c65-2d3d578f653b,,Rozan 10 Mg Cp B/3*10,Rozan 10 Mg Cp B/3*10,Rozan 10 Mg Cp B/3*10,Rozan 10 Mg Cp B/3*10,Drug,N/A,,
b0c3fb3c-4b31-4074-a6f2-2c2226d56503,,Rubix Gel,Rubix Gel,Rubix Gel,Rubix Gel,Drug,N/A,,
60551dfe-ce82-4b2d-b0f2-19b3a37486b3,,Rulid 150Mg Cp B/10,Rulid 150Mg Cp B/10,Rulid 150Mg Cp B/10,Rulid 150Mg Cp B/10,Drug,N/A,,
bc8a1e17-facf-4bd0-acc7-3eae9b24159a,,S K,Sk,S K,Sk,Drug,N/A,,
6fb9d2bf-bfad-41f1-82a2-b8443843d23a,,S Now White Prin 60165 Metal,S Now White Prin 60165 Metal,S Now White Prin 60165 Metal,S Now White Prin 60165 Metal,Drug,N/A,,
dcd2eff8-9343-4b01-890a-bfe0d9f0a5c9,,S R O  Sachet,Ors Sachet,S R O  Sachet,Ors Sachet,Drug,N/A,,
d77eca1f-84b0-455f-8c77-7a0e7154fb1e,,S R O B/100,Srob/100,S R O B/100,Srob/100,Drug,N/A,,
c7c2dee7-5503-4c0d-b66e-8a5993077dda,,Sac Papier Gm 16X29 B/1000,Paper Bag Gm 16X29 B/1000,Sac Papier Gm 16X29 B/1000,Paper Bag Gm 16X29 B/1000,Drug,N/A,,
bea0190c-0082-4642-8337-5a7b6a584c10,,Sachets Emballage B/100,Bags Packaging B/100,Sachets Emballage B/100,Bags Packaging B/100,Drug,N/A,,
f968f250-3376-4511-b36c-917dcd92eec7,,Sacs Poubelles,Trash Bags,Sacs Poubelles,Trash Bags,Drug,N/A,,
ccfb2d2c-d3bd-49be-9237-1d742ce7f8cf,,Saforelle Bebe Gel Lavant 250Ml,Saforelle Baby Cleansing Gel 250Ml,Saforelle Bebe Gel Lavant 250Ml,Saforelle Baby Cleansing Gel 250Ml,Drug,N/A,,
11915f1d-082d-442e-9760-3b6b05c466a9,,Saforelle F/100Ml,Saforelle F/100Ml,Saforelle F/100Ml,Saforelle F/100Ml,Drug,N/A,,
53caed0d-1f59-4a82-9220-d7b64ffd4f6a,,Saisite Tr 90 T18005 C101 Transparent,Entry Tr 90 T18005 C101 Transparent,Saisite Tr 90 T18005 C101 Transparent,Entry Tr 90 T18005 C101 Transparent,Drug,N/A,,
dd711de4-cda8-4245-a600-2818b7395082,,Saisite Tr 90 T18005 C101 Transparent Violet,Seizure Tr 90 T18005 C101 Transparent Purple,Saisite Tr 90 T18005 C101 Transparent Violet,Seizure Tr 90 T18005 C101 Transparent Purple,Drug,N/A,,
164161f8-5e1f-4667-a4d3-4ae36a1cb5c6,,"Sale 0,9%/250Ml",Sale 0.9%/250Ml,"Sale 0,9%/250Ml",Sale 0.9%/250Ml,Drug,N/A,,
35eb4d3d-847a-472d-8437-1ca1f24d772c,,Sale 0.9% 1000Cc,Dirty 0.9% 1000Cc,Sale 0.9% 1000Cc,Dirty 0.9% 1000Cc,Drug,N/A,,
fa96e258-a1bb-415d-b5d4-57c396d8042b,,Sale 0.9% 3000 Ml,Sale 0.9% 3000Ml,Sale 0.9% 3000 Ml,Sale 0.9% 3000Ml,Drug,N/A,,
c9670a14-6f85-4ae7-9f3a-3b1ff3ca65a9,,Sale 0.9% Fl 500Ml,Sale 0.9% Fl 500Ml,Sale 0.9% Fl 500Ml,Sale 0.9% Fl 500Ml,Drug,N/A,,
52c7819a-b864-43ab-8fee-807578503b3e,,Sale 0.9% Umcs 500Cc,Sale 0.9% Umcs 500Cc,Sale 0.9% Umcs 500Cc,Sale 0.9% Umcs 500Cc,Drug,N/A,,
22baf7f3-fe40-4010-a068-6a5938fd92f9,,"Salee 0,9% 250Cc",Salty 0.9% 250Cc,"Salee 0,9% 250Cc",Salty 0.9% 250Cc,Drug,N/A,,
e6bccb89-4378-4e5f-be6d-970f45b40370,,Salifen Gel,Salifen Gel,Salifen Gel,Salifen Gel,Drug,N/A,,
84676266-3219-4b18-a1b3-cbb28dd07e95,,Salvatis Poudre Bt 70G,Salvatis Powder Bt 70G,Salvatis Poudre Bt 70G,Salvatis Powder Bt 70G,Drug,N/A,,
c97afe51-8b2d-43e6-8ebe-9d98e8ed10d9,,Saphir Ad 1000/125Mg Sch/12,Sapphire Ad 1000/125Mg Sch/12,Saphir Ad 1000/125Mg Sch/12,Sapphire Ad 1000/125Mg Sch/12,Drug,N/A,,
f591c5f8-c217-44e9-abdb-1fd0e08a59d0,,Sargenor 1G Amp Buv 5Ml B/20,Sargenor 1G Amp Buv 5Ml B/20,Sargenor 1G Amp Buv 5Ml B/20,Sargenor 1G Amp Buv 5Ml B/20,Drug,N/A,,
dc46dc82-f122-49d9-aa6b-89d8677997bc,,Savon De Menage,Household Soap,Savon De Menage,Household Soap,Drug,N/A,,
02fe488e-a79e-4cf8-b0d7-f939eba26c6a,,Sayana Press,Sayana-Press,Sayana Press,Sayana-Press,Drug,N/A,,
5b53280a-6cc3-4c90-af46-959d94ce71d5,,Scarid Gel,Scarid Gel,Scarid Gel,Scarid Gel,Drug,N/A,,
27a387c8-f721-474b-9e22-1a6360b45276,,Scie De Gigli,Gigli Saw,Scie De Gigli,Gigli Saw,Drug,N/A,,
7b52234e-4fa7-4009-9023-ca44bfe31e39,,Sedaspir 500Mg/20Mg/50Mg Cpr T/20,Sedaspir 500Mg/20Mg/50Mg Cpr T/20,Sedaspir 500Mg/20Mg/50Mg Cpr T/20,Sedaspir 500Mg/20Mg/50Mg Cpr T/20,Drug,N/A,,
2e20a72b-e9a9-4e01-a462-0d82a64d7734,,Sedorrhoide Crise Hem Cr T/30G,Sedorrhoide Crisis Hem Cr T/30G,Sedorrhoide Crise Hem Cr T/30G,Sedorrhoide Crisis Hem Cr T/30G,Drug,N/A,,
590e73a8-896b-45a5-b1fc-d44fec6c6e8a,,Sedorrhoide Crise Hem Suppo B/8,Sedorrhoide Crisis Hem Suppo B/8,Sedorrhoide Crise Hem Suppo B/8,Sedorrhoide Crisis Hem Suppo B/8,Drug,N/A,,
f074f47c-f59c-4c52-b595-7550791b4115,,See Yeah 1108 T 54-19-142 Noir Argent,See Yeah 1108 T 54-19-142 Black Silver,See Yeah 1108 T 54-19-142 Noir Argent,See Yeah 1108 T 54-19-142 Black Silver,Drug,N/A,,
86bd0601-cc7b-4f29-8c9f-ac789bc54121,,Sefurox 250 Mg Cp B/10,Sefurox 250 Mg Cp B/10,Sefurox 250 Mg Cp B/10,Sefurox 250 Mg Cp B/10,Drug,N/A,,
b2419afc-d5b5-412c-9831-b95040fa9448,,Sefurox 500Mg Cp B/10,Sefurox 500Mg Cp B/10,Sefurox 500Mg Cp B/10,Sefurox 500Mg Cp B/10,Drug,N/A,,
175aa9d5-7f30-4ba0-94a5-46a3fcc84674,,Sekisan Sol Buv F/120Ml,Sekisan Sol Buv F/120Ml,Sekisan Sol Buv F/120Ml,Sekisan Sol Buv F/120Ml,Drug,N/A,,
05ca97e1-ddc6-4a41-aacb-c21d18af588b,,Sekisan Sol Buv F/120Ml,Sekisan Sol Buv F/120Ml,Sekisan Sol Buv F/120Ml,Sekisan Sol Buv F/120Ml,Drug,N/A,,
d938d9b6-f4c0-44e1-b7a8-9cefa0cf68fb,,Sekrol 15Mg/5Ml Susp Buv F/100Ml,Sekrol 15Mg/5Ml Susp Buv F/100Ml,Sekrol 15Mg/5Ml Susp Buv F/100Ml,Sekrol 15Mg/5Ml Susp Buv F/100Ml,Drug,N/A,,
d2a78cdc-6b58-479a-899f-1a2c30464b00,,Sekrol 30/Mg/5Ml Ad Sus Buv,Sekrol 30/Mg/5Ml Ad Sus Buv,Sekrol 30/Mg/5Ml Ad Sus Buv,Sekrol 30/Mg/5Ml Ad Sus Buv,Drug,N/A,,
d6d52f8e-7d51-4d1c-b486-26a9556ede8b,,Sekrol 30Mg/5Ml Ad Susp Buv F/100Ml,Sekrol 30Mg/5Ml Ad Susp Buv F/100Ml,Sekrol 30Mg/5Ml Ad Susp Buv F/100Ml,Sekrol 30Mg/5Ml Ad Susp Buv F/100Ml,Drug,N/A,,
c459793b-07ac-4765-861f-c5e4c16cdaa8,,Sensaya Sen 13C03Gris/Noir,Sensaya Sen 13C03Grey/Black,Sensaya Sen 13C03Gris/Noir,Sensaya Sen 13C03Grey/Black,Drug,N/A,,
6f16bf0e-6fac-4d79-b463-bae50ecf5fac,,Septocide R-Plus Fl/1L,Septocide R-Plus Fl/1L,Septocide R-Plus Fl/1L,Septocide R-Plus Fl/1L,Drug,N/A,,
e031194b-45b4-4859-8177-de683df2c8f9,,Seretide Diskus 100/50 600Doses,Seretide Diskus 100/50 600Doses,Seretide Diskus 100/50 600Doses,Seretide Diskus 100/50 600Doses,Drug,N/A,,
